city,timestamp,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco
Bhopal,2025-02-01 16:00:00,18.6,9.1,54.0,0.0,344.0,6.5,1014.3,1.0
Bhopal,2025-02-01 20:00:00,15.8,7.8,59.0,0.0,46.0,6.1,1013.7,1.0
Bhopal,2025-02-02 00:00:00,14.0,6.1,59.0,0.0,35.0,6.5,1014.0,1.0
Bhopal,2025-02-02 04:00:00,20.6,9.2,48.0,0.0,45.0,5.0,1016.6,1.0
Bhopal,2025-02-02 08:00:00,26.8,8.7,32.0,0.0,72.0,6.8,1013.5,1.0
Bhopal,2025-02-02 12:00:00,25.0,10.1,39.0,0.0,20.0,9.0,1014.0,1.0
Bhopal,2025-02-02 16:00:00,19.7,11.2,58.0,0.0,69.0,6.8,1014.4,1.0
Bhopal,2025-02-02 20:00:00,17.8,9.9,60.0,0.0,85.0,7.6,1013.5,1.0
Bhopal,2025-02-03 00:00:00,15.0,13.0,88.0,0.0,40.0,6.0,1013.0,5.0
Bhopal,2025-02-03 04:00:00,21.9,11.0,50.0,0.0,102.0,9.0,1015.1,2.0
Bhopal,2025-02-03 08:00:00,29.8,14.4,39.0,0.0,181.0,11.5,1012.0,3.0
Bhopal,2025-02-03 12:00:00,29.0,12.0,35.0,0.0,190.0,7.0,1013.0,3.0
Bhopal,2025-02-03 16:00:00,23.1,14.7,59.0,0.0,194.0,9.0,1013.8,3.0
Bhopal,2025-02-03 20:00:00,19.9,14.0,69.0,0.0,335.0,7.6,1013.1,3.0
Bhopal,2025-02-04 00:00:00,16.0,14.0,88.0,0.0,90.0,9.0,1014.0,5.0
Bhopal,2025-02-04 04:00:00,24.1,16.4,62.0,0.0,183.0,3.6,1015.3,3.0
Bhopal,2025-02-04 08:00:00,30.3,14.8,39.0,0.0,232.0,10.1,1012.5,3.0
Bhopal,2025-02-04 12:00:00,27.0,15.1,48.0,0.0,290.0,11.0,1013.0,3.0
Bhopal,2025-02-04 16:00:00,21.8,15.2,66.0,0.0,246.0,7.6,1012.9,2.0
Bhopal,2025-02-04 20:00:00,19.2,12.0,63.0,0.0,297.0,13.0,1013.3,3.0
Bhopal,2025-02-05 00:00:00,15.0,13.0,88.0,0.0,310.0,11.0,1014.0,5.0
Bhopal,2025-02-05 04:00:00,20.6,14.3,67.0,0.0,341.0,10.4,1016.1,1.0
Bhopal,2025-02-05 08:00:00,26.3,11.2,39.0,0.0,349.0,8.3,1013.5,1.0
Bhopal,2025-02-05 12:00:00,24.6,9.7,39.0,0.0,337.0,11.2,1012.5,1.0
Bhopal,2025-02-05 16:00:00,18.9,7.3,47.0,0.0,356.0,12.2,1016.1,1.0
Bhopal,2025-02-05 20:00:00,15.8,6.5,54.0,0.0,28.0,11.5,1016.4,1.0
Bhopal,2025-02-06 00:00:00,13.9,3.1,48.0,0.0,47.0,15.8,1016.1,1.0
Bhopal,2025-02-06 04:00:00,17.0,2.9,39.0,0.0,58.0,15.8,1018.7,1.0
Bhopal,2025-02-06 08:00:00,22.9,2.4,26.0,0.0,52.0,14.8,1016.5,1.0
Bhopal,2025-02-06 12:00:00,21.2,3.4,31.0,0.0,55.0,11.5,1014.5,1.0
Bhopal,2025-02-06 16:00:00,16.9,4.2,43.0,0.0,64.0,9.4,1017.1,1.0
Bhopal,2025-02-06 20:00:00,14.5,4.5,51.0,0.0,62.0,10.8,1016.8,1.0
Bhopal,2025-02-07 00:00:00,13.0,4.4,56.0,0.0,47.0,13.3,1016.6,1.0
Bhopal,2025-02-07 04:00:00,17.0,2.9,39.0,0.0,51.0,13.7,1020.0,1.0
Bhopal,2025-02-07 08:00:00,23.8,0.2,21.0,0.0,54.0,9.7,1017.4,1.0
Bhopal,2025-02-07 12:00:00,22.0,-0.7,22.0,0.0,10.0,9.0,1017.0,1.0
Bhopal,2025-02-07 16:00:00,16.9,4.6,44.0,0.0,50.0,7.6,1017.2,1.0
Bhopal,2025-02-07 20:00:00,13.9,4.7,54.0,0.0,43.0,6.5,1015.9,2.0
Bhopal,2025-02-08 00:00:00,13.0,7.0,67.0,0.0,20.0,9.0,1016.0,5.0
Bhopal,2025-02-08 04:00:00,18.4,3.8,38.0,0.0,78.0,7.9,1018.4,2.0
Bhopal,2025-02-08 08:00:00,26.3,3.5,23.0,0.0,62.0,5.8,1015.5,3.0
Bhopal,2025-02-08 12:00:00,24.0,5.8,31.0,0.0,61.0,9.4,1014.1,3.0
Bhopal,2025-02-08 16:00:00,18.4,4.2,39.0,0.0,74.0,8.6,1016.5,1.0
Bhopal,2025-02-08 20:00:00,16.4,3.8,43.0,0.0,90.0,9.4,1015.0,3.0
Bhopal,2025-02-09 00:00:00,16.0,2.0,39.0,0.0,90.0,4.0,1015.0,1.0
Bhopal,2025-02-09 04:00:00,21.6,7.1,39.0,0.0,114.0,8.3,1016.4,1.0
Bhopal,2025-02-09 08:00:00,29.1,9.8,30.0,0.0,197.0,6.1,1013.1,1.0
Bhopal,2025-02-09 12:00:00,26.0,10.2,37.0,0.0,320.0,4.0,1013.0,1.0
Bhopal,2025-02-09 16:00:00,20.6,14.3,67.0,0.0,118.0,6.8,1014.2,1.0
Bhopal,2025-02-09 20:00:00,18.6,14.3,76.0,0.0,152.0,5.4,1013.2,1.0
Bhopal,2025-02-10 00:00:00,15.0,15.0,100.0,0.0,196.0,6.8,1014.0,5.0
Bhopal,2025-02-10 04:00:00,24.1,13.9,53.0,0.0,242.0,7.2,1016.1,2.0
Bhopal,2025-02-10 08:00:00,30.4,11.4,31.0,0.0,262.0,15.8,1013.3,2.0
Bhopal,2025-02-10 12:00:00,27.0,6.9,28.0,0.0,260.0,13.0,1014.0,1.0
Bhopal,2025-02-10 16:00:00,21.2,4.7,34.0,0.0,337.0,9.0,1014.9,1.0
Bhopal,2025-02-10 20:00:00,17.3,6.8,50.0,0.0,76.0,5.4,1014.2,1.0
Bhopal,2025-02-11 00:00:00,16.0,9.0,63.0,0.0,96.0,5.0,1015.0,1.0
Bhopal,2025-02-11 04:00:00,23.7,9.3,40.0,0.0,262.0,4.7,1015.9,1.0
Bhopal,2025-02-11 08:00:00,29.9,5.2,21.0,0.0,252.0,11.9,1013.4,1.0
Bhopal,2025-02-11 12:00:00,28.0,7.3,27.0,0.0,290.0,13.0,1013.0,1.0
Bhopal,2025-02-11 16:00:00,20.4,7.1,42.0,0.0,198.0,9.4,1014.4,1.0
Bhopal,2025-02-11 20:00:00,17.9,5.5,44.0,0.0,276.0,11.5,1013.5,1.0
Bhopal,2025-02-12 00:00:00,14.0,6.1,59.0,0.0,180.0,4.0,1015.0,1.0
Bhopal,2025-02-12 04:00:00,21.7,8.2,42.0,0.0,303.0,8.3,1017.0,1.0
Bhopal,2025-02-12 08:00:00,28.7,7.3,26.0,0.0,300.0,8.3,1014.2,1.0
Bhopal,2025-02-12 12:00:00,26.0,5.0,26.0,0.0,300.0,17.0,1015.0,1.0
Bhopal,2025-02-12 16:00:00,20.4,3.6,33.0,0.0,350.0,13.0,1016.6,1.0
Bhopal,2025-02-12 20:00:00,16.7,4.4,44.0,0.0,356.0,9.4,1015.9,1.0
Bhopal,2025-02-13 00:00:00,12.0,1.9,50.0,0.0,340.0,4.0,1017.0,1.0
Bhopal,2025-02-13 04:00:00,21.1,4.2,33.0,0.0,62.0,6.5,1018.4,1.0
Bhopal,2025-02-13 08:00:00,26.6,3.1,22.0,0.0,353.0,11.5,1015.5,1.0
Bhopal,2025-02-13 12:00:00,24.0,2.8,25.0,0.0,330.0,9.0,1015.0,1.0
Bhopal,2025-02-13 16:00:00,18.7,3.7,37.0,0.0,19.0,7.9,1016.2,1.0
Bhopal,2025-02-13 20:00:00,14.9,4.0,48.0,0.0,11.0,6.8,1015.6,1.0
Bhopal,2025-02-14 00:00:00,12.0,12.0,100.0,0.0,343.0,4.7,1016.0,1.0
Bhopal,2025-02-14 04:00:00,22.4,2.5,27.0,0.0,123.0,1.8,1017.1,1.0
Bhopal,2025-02-14 08:00:00,28.5,1.1,17.0,0.0,304.0,10.1,1013.9,1.0
Bhopal,2025-02-14 12:00:00,26.0,3.3,23.0,0.0,290.0,9.0,1014.0,1.0
Bhopal,2025-02-14 16:00:00,19.4,6.5,43.0,0.0,162.0,7.9,1014.5,1.0
Bhopal,2025-02-14 20:00:00,18.5,6.0,44.0,0.0,226.0,11.2,1013.3,1.0
Bhopal,2025-02-15 00:00:00,16.6,6.4,51.0,0.0,235.0,10.8,1011.5,1.0
Bhopal,2025-02-15 04:00:00,23.6,7.2,35.0,0.0,258.0,10.1,1014.6,1.0
Bhopal,2025-02-15 08:00:00,30.8,6.0,21.0,0.0,276.0,13.7,1011.4,1.0
Bhopal,2025-02-15 12:00:00,28.0,4.9,23.0,0.0,230.0,11.0,1012.0,1.0
Bhopal,2025-02-15 16:00:00,21.7,8.9,44.0,0.0,208.0,11.2,1012.0,1.0
Bhopal,2025-02-15 20:00:00,19.1,5.2,40.0,0.0,271.0,12.2,1010.9,1.0
Bhopal,2025-02-16 00:00:00,15.0,8.0,63.0,0.0,210.0,6.0,1012.0,1.0
Bhopal,2025-02-16 04:00:00,22.9,10.3,45.0,0.0,275.0,10.1,1014.8,1.0
Bhopal,2025-02-16 08:00:00,30.1,7.9,25.0,0.0,274.0,10.1,1011.4,1.0
Bhopal,2025-02-16 12:00:00,28.0,7.8,28.0,0.0,310.0,13.0,1013.0,1.0
Bhopal,2025-02-16 16:00:00,22.0,11.1,50.0,0.0,188.0,10.4,1013.3,1.0
Bhopal,2025-02-16 20:00:00,19.7,9.3,51.0,0.0,251.0,10.1,1013.3,1.0
Bhopal,2025-02-17 00:00:00,17.0,11.1,68.0,0.0,130.0,4.0,1014.0,5.0
Bhopal,2025-02-17 04:00:00,24.0,11.0,44.0,0.0,287.0,4.3,1015.7,1.0
Bhopal,2025-02-17 08:00:00,30.3,9.2,27.0,0.0,246.0,7.2,1013.1,1.0
Bhopal,2025-02-17 12:00:00,29.0,7.0,25.0,0.0,320.0,7.0,1014.0,1.0
Bhopal,2025-02-17 16:00:00,23.0,11.7,49.0,0.0,192.0,9.7,1014.4,1.0
Bhopal,2025-02-17 20:00:00,19.3,11.8,62.0,0.0,120.0,7.9,1013.7,1.0
Bhopal,2025-02-18 00:00:00,17.3,12.4,73.0,0.0,124.0,6.5,1012.8,1.0
Bhopal,2025-02-18 04:00:00,24.1,12.4,48.0,0.0,139.0,7.6,1015.4,1.0
Bhopal,2025-02-18 08:00:00,30.6,10.0,28.0,0.0,236.0,10.1,1012.6,1.0
Bhopal,2025-02-18 12:00:00,29.0,7.0,25.0,0.0,320.0,11.0,1014.0,3.0
Bhopal,2025-02-18 16:00:00,23.1,12.1,50.0,0.0,145.0,9.4,1013.6,1.0
Bhopal,2025-02-18 20:00:00,19.7,13.2,66.0,0.0,76.0,9.4,1013.1,2.0
Bhopal,2025-02-19 00:00:00,17.0,12.9,77.0,0.0,360.0,7.0,1014.0,5.0
Bhopal,2025-02-19 04:00:00,22.3,13.4,57.0,0.0,80.0,11.2,1015.4,1.0
Bhopal,2025-02-19 08:00:00,28.7,11.3,34.0,0.0,147.0,5.8,1011.7,2.0
Bhopal,2025-02-19 12:00:00,27.0,11.9,39.0,0.0,50.0,9.0,1011.0,2.0
Bhopal,2025-02-19 16:00:00,22.6,12.5,53.0,0.0,72.0,8.3,1012.7,3.0
Bhopal,2025-02-19 20:00:00,19.1,12.8,67.0,0.0,84.0,7.2,1011.8,1.0
Bhopal,2025-02-20 00:00:00,17.0,12.9,77.0,0.0,2.0,4.0,1013.0,5.0
Bhopal,2025-02-20 04:00:00,24.8,12.7,47.0,0.0,171.0,7.6,1015.0,2.0
Bhopal,2025-02-20 08:00:00,30.2,6.8,23.0,0.0,257.0,12.2,1012.6,2.0
Bhopal,2025-02-20 12:00:00,29.0,0.6,16.0,0.0,270.0,9.0,1014.0,2.0
Bhopal,2025-02-20 16:00:00,21.3,3.0,30.0,0.0,228.0,9.0,1014.5,2.0
Bhopal,2025-02-20 20:00:00,18.7,6.5,45.0,0.0,247.0,9.4,1014.3,1.0
Bhopal,2025-02-21 00:00:00,17.0,5.0,45.0,0.0,180.0,6.0,1016.0,1.0
Bhopal,2025-02-21 04:00:00,23.7,8.1,37.0,0.0,280.0,8.6,1017.3,1.0
Bhopal,2025-02-21 08:00:00,30.0,5.3,21.0,0.0,278.0,8.3,1014.7,1.0
Bhopal,2025-02-21 12:00:00,27.0,5.9,26.0,0.0,300.0,13.0,1015.0,3.0
Bhopal,2025-02-21 16:00:00,22.4,6.2,35.0,0.0,328.0,15.1,1016.3,1.0
Bhopal,2025-02-21 20:00:00,18.4,7.2,48.0,0.0,24.0,8.3,1015.7,1.0
Bhopal,2025-02-22 00:00:00,16.0,6.1,52.0,0.0,10.0,6.0,1017.0,1.0
Bhopal,2025-02-22 04:00:00,22.5,8.2,40.0,0.0,51.0,9.4,1019.2,1.0
Bhopal,2025-02-22 08:00:00,28.9,5.7,23.0,0.0,2.0,10.4,1016.3,1.0
Bhopal,2025-02-22 12:00:00,26.0,3.9,24.0,0.0,330.0,11.0,1017.0,1.0
Bhopal,2025-02-22 16:00:00,20.7,7.7,43.0,0.0,58.0,7.6,1017.2,1.0
Bhopal,2025-02-22 20:00:00,18.2,6.4,46.0,0.0,83.0,8.6,1016.3,1.0
Bhopal,2025-02-23 00:00:00,13.0,9.1,77.0,0.0,70.0,4.0,1018.0,5.0
Bhopal,2025-02-23 04:00:00,22.9,9.3,42.0,0.0,97.0,11.2,1019.3,1.0
Bhopal,2025-02-23 08:00:00,28.8,7.4,26.0,0.0,175.0,4.3,1015.9,1.0
Bhopal,2025-02-23 12:00:00,27.9,4.9,23.0,0.0,263.0,10.1,1014.2,1.0
Bhopal,2025-02-23 16:00:00,21.4,8.6,44.0,0.0,100.0,10.1,1016.9,1.0
Bhopal,2025-02-23 20:00:00,19.2,7.6,47.0,0.0,70.0,11.5,1016.3,1.0
Bhopal,2025-02-24 00:00:00,17.0,7.9,55.0,0.0,10.0,7.0,1018.0,5.0
Bhopal,2025-02-24 04:00:00,22.2,9.4,44.0,0.0,97.0,13.7,1020.3,1.0
Bhopal,2025-02-24 08:00:00,29.0,7.0,25.0,0.0,76.0,7.2,1016.9,1.0
Bhopal,2025-02-24 12:00:00,27.5,7.4,28.0,0.0,61.0,12.2,1014.9,3.0
Bhopal,2025-02-24 16:00:00,21.4,7.2,40.0,0.0,45.0,9.0,1018.3,2.0
Bhopal,2025-02-24 20:00:00,18.2,6.7,47.0,0.0,40.0,10.4,1018.3,3.0
Bhopal,2025-02-25 00:00:00,16.2,6.9,54.0,0.0,83.0,10.1,1017.3,2.0
Bhopal,2025-02-25 04:00:00,22.4,8.1,40.0,0.0,100.0,13.7,1021.2,2.0
Bhopal,2025-02-25 08:00:00,29.3,6.0,23.0,0.0,102.0,6.5,1017.8,2.0
Bhopal,2025-02-25 12:00:00,27.0,4.1,23.0,0.0,20.0,13.0,1019.0,3.0
Bhopal,2025-02-25 16:00:00,21.4,4.9,34.0,0.0,83.0,9.7,1019.7,1.0
Bhopal,2025-02-25 20:00:00,19.0,6.5,44.0,0.0,88.0,11.9,1019.1,1.0
Bhopal,2025-02-26 00:00:00,16.8,7.2,53.0,0.0,96.0,10.1,1018.1,1.0
Bhopal,2025-02-26 04:00:00,23.2,9.9,43.0,0.0,111.0,11.9,1021.7,1.0
Bhopal,2025-02-26 08:00:00,30.3,8.1,25.0,0.0,97.0,10.8,1018.0,2.0
Bhopal,2025-02-26 12:00:00,27.0,9.8,34.0,0.0,360.0,9.0,1018.0,1.0
Bhopal,2025-02-26 16:00:00,22.4,8.5,41.0,0.0,67.0,7.6,1018.1,1.0
Bhopal,2025-02-26 20:00:00,19.4,9.0,51.0,0.0,96.0,10.1,1017.1,1.0
Bhopal,2025-02-27 00:00:00,19.0,10.0,56.0,0.0,60.0,6.0,1017.0,1.0
Bhopal,2025-02-27 04:00:00,24.7,10.6,41.0,0.0,131.0,14.4,1018.7,1.0
Bhopal,2025-02-27 08:00:00,32.2,8.5,23.0,0.0,176.0,10.4,1014.3,3.0
Bhopal,2025-02-27 12:00:00,30.0,5.3,21.0,0.0,230.0,6.0,1014.0,5.0
Bhopal,2025-02-27 16:00:00,25.0,7.6,33.0,0.0,191.0,10.1,1014.1,3.0
Bhopal,2025-02-27 20:00:00,22.4,7.8,39.0,0.0,238.0,9.4,1012.8,3.0
Bhopal,2025-02-28 00:00:00,20.7,8.3,45.0,0.0,199.0,9.0,1011.4,3.0
Bhopal,2025-02-28 04:00:00,29.1,9.8,30.0,0.0,222.0,11.5,1014.8,3.0
Bhopal,2025-02-28 08:00:00,33.6,8.3,21.0,0.0,235.0,18.4,1011.5,3.0
Bhopal,2025-02-28 12:00:00,31.0,9.3,26.0,0.0,230.0,9.0,1013.0,3.0
Bhopal,2025-02-28 16:00:00,26.0,8.9,34.0,0.0,211.0,13.3,1012.8,3.0
Bhopal,2025-02-28 20:00:00,23.0,8.3,39.0,0.0,288.0,11.2,1012.3,3.0
Visakhapatnam,2025-02-01 00:00:00,21.0,21.0,100.0,0.0,295.0,4.0,1012.0,5.0
Visakhapatnam,2025-02-01 04:00:00,24.0,24.0,100.0,0.0,270.0,7.0,1015.0,5.0
Visakhapatnam,2025-02-01 08:00:00,31.2,19.5,50.0,0.0,177.0,13.7,1011.6,1.0
Visakhapatnam,2025-02-01 12:00:00,27.0,22.0,74.0,0.0,200.0,11.0,1011.0,5.0
Visakhapatnam,2025-02-01 16:00:00,24.0,23.0,94.0,0.0,253.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-01 20:00:00,22.0,22.0,100.0,0.0,270.0,4.0,1011.0,5.0
Visakhapatnam,2025-02-02 00:00:00,23.0,23.0,100.0,0.0,255.0,4.0,1012.0,5.0
Visakhapatnam,2025-02-02 04:00:00,27.0,23.0,79.0,0.0,270.0,11.0,1015.0,5.0
Visakhapatnam,2025-02-02 08:00:00,31.0,20.9,55.0,0.0,90.0,15.0,1011.0,5.0
Visakhapatnam,2025-02-02 12:00:00,27.0,21.1,70.0,0.0,230.0,11.0,1011.0,5.0
Visakhapatnam,2025-02-02 16:00:00,24.0,24.0,100.0,0.0,260.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-02 20:00:00,23.0,23.0,100.0,0.0,265.0,4.0,1011.0,5.0
Visakhapatnam,2025-02-03 00:00:00,21.0,21.0,100.0,0.0,240.0,7.0,1010.0,5.0
Visakhapatnam,2025-02-03 04:00:00,28.0,16.9,51.0,0.0,250.0,7.0,1014.0,5.0
Visakhapatnam,2025-02-03 08:00:00,34.0,15.9,34.0,0.0,210.0,15.0,1010.0,5.0
Visakhapatnam,2025-02-03 12:00:00,29.0,15.2,43.0,0.0,230.0,7.0,1010.0,5.0
Visakhapatnam,2025-02-03 16:00:00,23.0,15.1,61.0,0.0,259.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-03 20:00:00,23.0,17.0,69.0,0.0,272.0,4.0,1012.0,5.0
Visakhapatnam,2025-02-04 00:00:00,21.0,21.0,100.0,0.0,276.0,4.0,1012.0,5.0
Visakhapatnam,2025-02-04 04:00:00,29.0,18.2,52.0,0.0,175.0,4.0,1015.0,5.0
Visakhapatnam,2025-02-04 08:00:00,29.0,24.1,75.0,0.0,100.0,22.0,1011.0,5.0
Visakhapatnam,2025-02-04 12:00:00,27.0,24.1,84.0,0.0,100.0,13.0,1010.0,5.0
Visakhapatnam,2025-02-04 16:00:00,25.0,25.0,100.0,0.0,256.0,4.0,1012.0,5.0
Visakhapatnam,2025-02-04 20:00:00,23.0,23.0,100.0,0.0,286.0,5.0,1011.0,5.0
Visakhapatnam,2025-02-05 00:00:00,22.0,22.0,100.0,0.0,262.0,4.0,1011.0,5.0
Visakhapatnam,2025-02-05 04:00:00,29.0,23.0,70.0,0.0,250.0,6.0,1014.0,5.0
Visakhapatnam,2025-02-05 08:00:00,32.0,22.1,56.0,0.0,110.0,11.0,1010.0,5.0
Visakhapatnam,2025-02-05 12:00:00,28.0,22.0,70.0,0.0,170.0,9.0,1010.0,5.0
Visakhapatnam,2025-02-05 16:00:00,26.0,23.1,84.0,0.0,220.0,4.0,1012.0,5.0
Visakhapatnam,2025-02-05 20:00:00,24.0,23.0,94.0,0.0,256.0,4.0,1011.0,5.0
Visakhapatnam,2025-02-06 00:00:00,22.0,22.0,100.0,0.0,254.0,4.0,1011.0,5.0
Visakhapatnam,2025-02-06 04:00:00,28.0,21.1,66.0,0.0,250.0,11.0,1014.0,5.0
Visakhapatnam,2025-02-06 08:00:00,34.0,20.0,44.0,0.0,180.0,19.0,1010.0,5.0
Visakhapatnam,2025-02-06 12:00:00,30.0,18.1,49.0,0.0,180.0,7.0,1009.0,5.0
Visakhapatnam,2025-02-06 16:00:00,25.0,24.0,94.0,0.0,276.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-06 20:00:00,24.0,24.0,100.0,0.0,267.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-07 00:00:00,24.0,24.0,100.0,0.0,285.0,4.0,1012.0,5.0
Visakhapatnam,2025-02-07 04:00:00,28.0,24.0,79.0,0.0,206.0,4.0,1015.0,5.0
Visakhapatnam,2025-02-07 08:00:00,30.0,23.9,70.0,0.0,100.0,20.0,1012.0,5.0
Visakhapatnam,2025-02-07 12:00:00,27.0,23.0,79.0,0.0,100.0,15.0,1012.0,5.0
Visakhapatnam,2025-02-07 16:00:00,26.0,25.0,94.0,0.0,187.0,4.0,1014.0,5.0
Visakhapatnam,2025-02-07 20:00:00,24.0,24.0,100.0,0.0,355.0,4.0,1012.0,5.0
Visakhapatnam,2025-02-08 00:00:00,23.0,23.0,100.0,0.0,28.0,4.0,1012.0,5.0
Visakhapatnam,2025-02-08 04:00:00,28.0,22.0,70.0,0.0,53.0,4.0,1015.0,5.0
Visakhapatnam,2025-02-08 08:00:00,30.0,21.9,62.0,0.0,130.0,19.0,1012.0,5.0
Visakhapatnam,2025-02-08 12:00:00,27.0,23.0,79.0,0.0,100.0,11.0,1011.0,5.0
Visakhapatnam,2025-02-08 16:00:00,26.0,24.0,89.0,0.0,57.0,4.0,1015.0,5.0
Visakhapatnam,2025-02-08 20:00:00,25.0,25.0,100.0,0.0,9.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-09 00:00:00,23.0,23.0,100.0,0.0,338.0,4.0,1012.0,5.0
Visakhapatnam,2025-02-09 04:00:00,28.0,21.1,66.0,0.0,290.0,11.0,1015.0,5.0
Visakhapatnam,2025-02-09 08:00:00,30.0,21.9,62.0,0.0,100.0,19.0,1012.0,5.0
Visakhapatnam,2025-02-09 12:00:00,27.0,23.0,79.0,0.0,100.0,11.0,1011.0,5.0
Visakhapatnam,2025-02-09 16:00:00,25.0,25.0,100.0,0.0,331.0,4.0,1014.0,5.0
Visakhapatnam,2025-02-09 20:00:00,23.0,23.0,100.0,0.0,360.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-10 00:00:00,22.0,22.0,100.0,0.0,337.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-10 04:00:00,28.0,20.0,62.0,0.0,280.0,7.0,1016.0,5.0
Visakhapatnam,2025-02-10 08:00:00,30.0,21.1,59.0,0.0,100.0,17.0,1013.0,5.0
Visakhapatnam,2025-02-10 12:00:00,27.0,21.1,70.0,0.0,180.0,13.0,1013.0,5.0
Visakhapatnam,2025-02-10 16:00:00,24.0,24.0,100.0,0.0,215.0,4.0,1015.0,5.0
Visakhapatnam,2025-02-10 20:00:00,22.0,22.0,100.0,0.0,288.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-11 00:00:00,22.0,22.0,100.0,0.0,343.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-11 04:00:00,28.0,22.0,70.0,0.0,230.0,9.0,1016.0,5.0
Visakhapatnam,2025-02-11 08:00:00,31.0,17.0,43.0,0.0,200.0,22.0,1013.0,5.0
Visakhapatnam,2025-02-11 12:00:00,27.0,20.1,66.0,0.0,180.0,11.0,1012.0,5.0
Visakhapatnam,2025-02-11 16:00:00,24.0,23.0,94.0,0.0,225.0,4.0,1014.0,5.0
Visakhapatnam,2025-02-11 20:00:00,22.5,21.1,92.0,0.0,222.0,12.2,1012.7,1.0
Visakhapatnam,2025-02-12 00:00:00,23.0,23.0,100.0,0.0,235.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-12 04:00:00,30.0,21.1,59.0,0.0,250.0,9.0,1015.0,5.0
Visakhapatnam,2025-02-12 08:00:00,33.0,15.9,36.0,0.0,200.0,20.0,1012.0,5.0
Visakhapatnam,2025-02-12 12:00:00,29.0,14.0,40.0,0.0,220.0,9.0,1011.0,5.0
Visakhapatnam,2025-02-12 16:00:00,25.0,22.1,84.0,0.0,250.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-12 20:00:00,24.0,24.0,100.0,0.0,226.0,4.0,1012.0,5.0
Visakhapatnam,2025-02-13 00:00:00,23.0,23.0,100.0,0.0,246.0,4.0,1011.0,5.0
Visakhapatnam,2025-02-13 04:00:00,30.0,19.1,52.0,0.0,250.0,7.0,1014.0,5.0
Visakhapatnam,2025-02-13 08:00:00,33.0,17.2,39.0,0.0,200.0,22.0,1010.0,5.0
Visakhapatnam,2025-02-13 12:00:00,28.0,20.0,62.0,0.0,200.0,9.0,1011.0,5.0
Visakhapatnam,2025-02-13 16:00:00,26.0,22.1,79.0,0.0,230.0,9.0,1013.0,5.0
Visakhapatnam,2025-02-13 20:00:00,24.0,24.0,100.0,0.0,250.0,7.0,1011.0,5.0
Visakhapatnam,2025-02-14 00:00:00,22.0,19.9,88.0,0.0,212.0,4.0,1012.0,5.0
Visakhapatnam,2025-02-14 04:00:00,29.0,18.2,52.0,0.0,96.0,4.0,1014.0,5.0
Visakhapatnam,2025-02-14 08:00:00,33.0,17.2,39.0,0.0,120.0,22.0,1010.0,5.0
Visakhapatnam,2025-02-14 12:00:00,28.0,20.0,62.0,0.0,180.0,11.0,1010.0,5.0
Visakhapatnam,2025-02-14 16:00:00,26.0,25.0,94.0,0.0,240.0,4.0,1012.0,5.0
Visakhapatnam,2025-02-14 20:00:00,24.0,24.0,100.0,0.0,249.0,4.0,1011.0,5.0
Visakhapatnam,2025-02-15 00:00:00,23.0,23.0,100.0,0.0,36.0,4.0,1011.0,5.0
Visakhapatnam,2025-02-15 04:00:00,29.0,19.9,58.0,0.0,180.0,7.0,1014.0,5.0
Visakhapatnam,2025-02-15 08:00:00,30.0,20.0,55.0,0.0,100.0,19.0,1010.0,5.0
Visakhapatnam,2025-02-15 12:00:00,27.0,20.1,66.0,0.0,170.0,11.0,1009.0,5.0
Visakhapatnam,2025-02-15 16:00:00,25.0,24.0,94.0,0.0,180.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-15 20:00:00,24.0,24.0,100.0,0.0,297.0,4.0,1012.0,5.0
Visakhapatnam,2025-02-16 00:00:00,23.0,23.0,100.0,0.0,336.0,4.0,1011.0,5.0
Visakhapatnam,2025-02-16 04:00:00,28.0,20.0,62.0,0.0,230.0,15.0,1015.0,5.0
Visakhapatnam,2025-02-16 08:00:00,31.0,20.9,55.0,0.0,160.0,17.0,1011.0,5.0
Visakhapatnam,2025-02-16 12:00:00,27.0,22.0,74.0,0.0,200.0,17.0,1011.0,5.0
Visakhapatnam,2025-02-16 16:00:00,25.0,25.0,100.0,0.0,216.0,4.0,1014.0,5.0
Visakhapatnam,2025-02-16 20:00:00,24.0,24.0,100.0,0.0,253.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-17 00:00:00,22.0,22.0,100.0,0.0,304.0,4.0,1013.0,5.0
Visakhapatnam,2025-02-17 04:00:00,28.0,21.1,66.0,0.0,230.0,11.0,1016.0,5.0
